"UserID","CountryID","Gender","BirthYear","DateReg","TimeReg","Date1Dep","Date1Bet","Date1Spo","StakeF","StakeL","StakeA","WinF","WinL","WinA","BetsF","BetsL","BetsA","DaysF","DaysL","DaysA"
1325331,276,1,1984,2005-02-01,"15:31",2005-02-02,2005-02-02,2005-02-02,77,0,77,22.6,0,22.6,18,0,18,6,0,6
1325333,724,0,1982,2005-02-01,"15:32",2005-02-01,2005-02-01,2005-02-01,90,0,90,0,0,0,3,0,3,2,0,2
1325334,276,1,1952,2005-02-01,"15:33",2005-02-03,2005-02-03,2005-02-03,9227.37,3680.47,12907.84,7079.239999,2617.2,9696.439999,1491,668,2159,251,69,254
1325335,276,1,1965,2005-02-01,"15:34",2005-02-06,2005-02-06,2005-02-06,1555.27,323.26,1878.53,1401.19,318.54,1719.73,729,124,853,160,61,173
1325337,40,0,1964,2005-02-01,"15:35",2005-02-01,2005-02-01,2005-02-01,4602.03,2627.04,7229.07,3104.48,2560.02,5664.5,1121,418,1539,333,72,340
1325339,56,0,1963,2005-02-01,"15:37",2005-02-04,2005-02-04,2005-02-04,96.5,146,242.5,75.91,146.94,222.85,21,37,58,15,14,21
1325341,616,1,1986,2005-02-01,"15:37",2005-03-24,2005-03-24,2005-03-24,5.7783,0,5.7783,1.3853,0,1.3853,7,0,7,6,0,6
1325342,276,1,1979,2005-02-01,"15:38",2005-02-01,2005-02-01,2005-02-01,157.3,0,157.3,55.3,0,55.3,21,0,21,10,0,10
1325343,724,1,1978,2005-02-01,"15:38",2005-02-14,2005-02-14,2005-02-14,1051.81,0,1051.81,1089.81,0,1089.81,255,0,255,29,0,29
1325345,724,1,1951,2005-02-01,"15:39",2005-02-04,2005-02-05,2005-02-05,303.42,6746.67,7050.09,189.35,6642.74,6832.09,282,741,1023,24,29,37
1325346,276,1,1986,2005-02-01,"15:39",2005-02-04,2005-02-09,2005-02-09,68.61,87.15,155.76,49.2,76.85,126.05,33,64,97,12,7,14
1325347,208,1,1972,2005-02-01,"15:39",2005-02-01,2005-02-01,2005-02-01,273.6628,0,273.6628,82.4991,0,82.4991,106,0,106,16,0,16
1325348,276,1,1977,2005-02-01,"15:39",2005-02-01,2005-02-01,2005-02-01,16.89,18.5,35.39,11.25,9.36,20.61,17,10,27,10,1,10
1325349,380,1,1981,2005-02-01,"15:41",2005-02-02,2005-02-02,2005-02-02,18190.29,29060.23,47250.52,14260.6,25617.219999,39877.819999,123,227,350,34,28,35
1325350,578,1,1970,2005-02-01,"15:41",2005-02-01,2005-02-01,2005-02-02,5927.3586,0,5927.3586,3200.1242,0,3200.1242,182,0,182,119,0,119
1325352,276,1,1979,2005-02-01,"15:42",2005-02-04,2005-02-04,2005-02-04,25,0,25,0,0,0,5,0,5,4,0,4
1325353,208,1,1983,2005-02-01,"15:42",2005-02-01,2005-02-01,2005-02-15,200.2937,6.7237,207.0174,219.5557,0,219.5557,41,3,44,31,2,32
1325356,208,1,1986,2005-02-01,"15:44",2005-02-01,2005-02-01,2005-02-01,258.7658,0,258.7658,137.9401,0,137.9401,45,0,45,12,0,12
1325357,276,1,1984,2005-02-01,"15:44",2005-02-04,2005-02-07,2005-02-07,5.8,0,5.8,2.8,0,2.8,4,0,4,2,0,2
1325358,276,1,1968,2005-02-01,"15:45",2005-02-04,2005-02-04,2005-02-04,3758.02,200.88,3958.9,3253.37,147.49,3400.86,2296,221,2517,277,31,278
1325361,276,1,1964,2005-02-01,"15:46",2005-03-23,2005-03-23,2005-03-23,6978.3849,71,7049.3849,6299.4,0,6299.4,261,4,265,60,1,61
1325362,792,1,1980,2005-02-01,"15:48",2005-02-01,2005-02-01,2005-02-01,107.6433,63.1129,170.7562,24.5428,58.9783,83.5211,33,23,56,9,7,9
1325365,208,1,1977,2005-02-01,"15:49",2005-02-01,2005-02-01,2005-02-01,47.0048,0,47.0048,0,0,0,5,0,5,2,0,2
1325366,276,1,1986,2005-02-01,"15:49",2005-02-03,2005-02-03,2005-02-03,28.9,0,28.9,18.9,0,18.9,10,0,10,5,0,5
1325367,792,1,1965,2005-02-01,"15:49",2005-02-01,2005-02-01,2005-02-01,70.696,807.0964,877.7924,26.8543,593.1633,620.0176,63,578,641,24,33,36
1325368,276,1,1984,2005-02-01,"15:50",2005-02-03,2005-02-03,2005-02-03,10,0,10,0,0,0,6,0,6,3,0,3
1325369,276,1,1967,2005-02-01,"15:50",2005-02-01,2005-02-01,2005-02-01,113,0,113,50,0,50,19,0,19,11,0,11
1325372,276,1,1987,2005-02-01,"15:52",2005-02-04,2005-02-04,2005-02-04,662.27,15,677.27,638.32,16.95,655.27,87,1,88,43,1,44
1325373,276,1,1958,2005-02-01,"15:52",2005-02-04,2005-02-04,2005-02-04,173.41,1192.1,1365.51,53.87,1079.14,1133.01,53,449,502,48,103,134
1325374,276,1,1980,2005-02-01,"15:52",2005-02-08,2005-02-08,2005-02-08,5480.67,4109.98,9590.65,4531.93,3533.72,8065.65,68,72,140,34,32,47
1325376,276,1,1986,2005-02-01,"15:53",2005-02-16,2005-02-16,2005-02-16,55.47,143.23,198.7,131.33,112.77,244.1,21,90,111,12,12,15
1325379,276,1,1974,2005-02-01,"15:55",2005-03-04,2005-03-04,2005-03-04,725.58,470.42,1196,644.48,361.27,1005.75,66,65,131,56,13,62
1325380,300,1,1982,2005-02-01,"15:55",2005-02-04,2005-02-05,2005-02-05,1473.63,111,1584.63,1193.27,103.63,1296.9,1037,19,1056,51,10,56
1325381,208,0,1976,2005-02-01,"15:55",2005-02-01,2005-02-01,2005-03-08,3.3593,0,3.3593,0,0,0,1,0,1,1,0,1
1325382,792,1,1980,2005-02-01,"15:56",2005-02-06,2005-02-06,2005-02-06,37.6695,0.6258,38.2953,9.4031,0,9.4031,12,1,13,9,1,10
1325383,380,1,1982,2005-02-01,"15:56",2005-02-04,2005-02-04,2005-02-04,382.83,885.36,1268.19,395.73,704.46,1100.19,22,26,48,6,4,6
1325384,276,1,1985,2005-02-01,"15:57",2005-02-08,2005-02-09,2005-02-09,28.37,0,28.37,8.37,0,8.37,36,0,36,11,0,11
1325385,276,1,1973,2005-02-01,"15:57",2005-02-01,2005-02-01,2005-02-01,44.6,337.39,381.99,37.9,150.09,187.99,16,65,81,10,16,22
1325386,756,1,1975,2005-02-01,"15:57",2005-02-01,2005-02-01,2005-02-01,728.009,12.8899,740.8989,693.6646,0,693.6646,22,1,23,9,1,10
1325388,276,1,1970,2005-02-01,"15:58",2005-02-01,2005-02-01,2005-02-01,619.03,2,621.03,446.03,0,446.03,95,1,96,19,1,19
1325390,276,1,1982,2005-02-01,"15:59",2005-09-08,2005-09-10,2005-09-10,286.04,33.6,319.64,130.36,13.28,143.64,191,14,205,84,12,84
1325393,276,1,1967,2005-02-01,"15:59",2005-02-01,2005-02-04,2005-02-04,68.75,0,68.75,61.25,0,61.25,5,0,5,5,0,5
1325396,276,1,1979,2005-02-01,"16:00",2005-02-01,2005-02-01,2005-02-01,310.32,0,310.32,58.32,0,58.32,8,0,8,6,0,6
1325398,276,1,1981,2005-02-01,"16:01",2005-02-04,2005-02-13,2005-02-13,188.56,0,188.56,238.76,0,238.76,30,0,30,14,0,14
1325399,276,1,1979,2005-02-01,"16:01",2005-02-04,2005-02-04,2005-02-04,341.568,30.98,372.548,285.51,27.55,313.06,411,44,455,173,25,179
1325400,616,1,1985,2005-02-01,"16:01",2005-07-25,2005-07-25,2005-07-25,500.136,64.7359,564.8719,422.8381,67.5612,490.3993,56,4,60,34,3,35
1325401,276,1,1968,2005-02-01,"16:01",2005-02-01,2005-02-01,2005-02-01,1270.31,0,1270.31,970.31,0,970.31,383,0,383,48,0,48
1325404,40,0,1972,2005-02-01,"16:03",2005-03-26,2005-03-26,2005-03-26,126.73,0,126.73,96.73,0,96.73,50,0,50,41,0,41
1325406,250,1,1967,2005-02-01,"16:04",2005-02-01,2005-02-01,2005-02-01,534.2925,54,588.2925,377.67,25.6,403.27,166,11,177,45,6,48
1325407,826,1,1978,2005-02-01,"16:05",2005-02-01,2005-02-01,2005-02-01,1922.9298,0,1922.9298,1054.0878,0,1054.0878,22,0,22,5,0,5
1325408,724,1,1972,2005-02-01,"16:05",2005-02-04,2005-02-04,2005-02-04,180,117,297,365,35,400,11,21,32,3,2,4
1325410,756,1,1985,2005-02-01,"16:06",2005-03-25,2005-03-25,2005-03-25,342.6356,898.0799,1240.7155,289.8618,821.448799,1111.310599,242,327,569,121,74,142
1325411,276,1,1975,2005-02-01,"16:06",2005-02-01,2005-02-01,2005-02-01,286.34,245.15,531.49,197.87,238.62,436.49,78,40,118,36,21,48
1325412,276,1,1985,2005-02-01,"16:07",2005-02-04,2005-02-04,2005-02-04,144.16,10.36,154.52,129.89,4.63,134.52,115,19,134,64,9,64
1325413,276,1,1986,2005-02-01,"16:08",2005-07-01,2005-07-02,2005-07-02,556.07,96.95,653.02,471.58,75.44,547.02,269,50,319,75,29,82
1325414,40,1,1976,2005-02-01,"16:09",2005-02-01,2005-02-01,2005-02-01,39.9,0,39.9,9.9,0,9.9,7,0,7,4,0,4
1325416,40,1,1980,2005-02-01,"16:10",2005-02-01,2005-02-01,2005-02-01,30,0,30,0,0,0,3,0,3,1,0,1
1325417,208,1,1969,2005-02-01,"16:10",2005-02-01,2005-02-01,2005-02-01,1380.3893,40.3174,1420.7067,1216.5197,56.5773,1273.097,287,9,296,66,6,67
1325418,276,1,1967,2005-02-01,"16:11",2005-02-01,2005-02-01,2005-02-01,55,0,55,0,0,0,3,0,3,2,0,2
1325419,616,1,1969,2005-02-01,"16:12",2005-02-03,2005-02-03,2005-02-03,499.2929,110.7734,610.0663,336.9954,100.8975,437.8929,664,88,752,281,42,289
1325420,276,1,1984,2005-02-01,"16:12",2005-02-03,2005-02-03,2005-02-03,92,5,97,0,0,0,36,3,39,30,3,33
1325422,276,1,1975,2005-02-01,"16:12",2005-02-04,2005-02-04,2005-02-04,10,0,10,0,0,0,1,0,1,1,0,1
1325423,276,1,1970,2005-02-01,"16:13",2005-03-23,2005-03-23,2005-03-23,16779.83,7016.9,23796.73,13139.829998,4922.9,18062.729998,6427,432,6859,357,87,371
1325425,208,0,1953,2005-02-01,"16:14",2005-02-01,2005-02-01,2005-02-01,220.9436,0,220.9436,195.6487,0,195.6487,192,0,192,46,0,46
1325426,496,1,1979,2005-02-01,"16:14",2005-03-15,2005-03-19,2005-03-19,15659.47,0,15659.47,12585.67,0,12585.67,243,0,243,146,0,146
1325427,250,1,1982,2005-02-01,"16:14",2005-02-01,2005-02-01,2005-02-01,1.25,21.93,23.18,0,13.68,13.68,2,9,11,2,3,5
1325431,208,1,1970,2005-02-01,"16:15",2005-02-14,2005-02-14,2005-02-14,241.8398,18.9805,260.8203,138.6132,24.031,162.6442,146,23,169,67,16,72
1325433,300,0,1951,2005-02-01,"16:16",2005-02-01,2005-02-01,2005-02-01,20,0,20,0,0,0,2,0,2,2,0,2
1325434,276,1,1970,2005-02-01,"16:16",2005-02-01,2005-02-01,2005-02-01,45,6,51,18.75,0,18.75,13,2,15,8,2,9
1325437,276,1,1978,2005-02-01,"16:17",2005-08-31,2005-09-04,2005-09-04,194.1,10.18,204.28,133.9,8.38,142.28,92,7,99,36,2,36
1325439,792,1,1979,2005-02-01,"16:18",2005-02-02,2005-02-02,2005-02-02,2.8868,0,2.8868,0,0,0,1,0,1,1,0,1
1325441,276,1,1959,2005-02-01,"16:18",2005-02-02,2005-02-02,2005-02-02,261.5,0,261.5,280.05,0,280.05,74,0,74,24,0,24
1325444,756,1,1966,2005-02-01,"16:19",2005-02-01,2005-02-01,2005-02-01,50396.1968,11443.2044,61839.4012,41955.88729,10691.9731,52647.86039,3534,476,4010,156,107,180
1325445,826,1,1985,2005-02-01,"16:19",2005-02-01,2005-02-01,2005-02-01,1037.3854,293.4228,1330.8082,1210.521,291.9887,1502.5097,92,8,100,23,4,23
1325446,276,1,1982,2005-02-01,"16:19",2005-02-04,2005-02-04,2005-02-04,16.95,193.73,210.68,0,218.46,218.46,5,83,88,4,11,15
1325449,276,1,1981,2005-02-01,"16:23",2005-02-08,2005-02-08,2005-02-08,278.27,158.91,437.18,252.55,149.69,402.24,170,76,246,50,19,56
1325452,616,1,1986,2005-02-01,"16:24",2005-02-03,2005-02-03,2005-02-03,85.8851,0.7136,86.5987,89.2912,0,89.2912,34,1,35,17,1,17
1325453,276,1,1978,2005-02-01,"16:25",2005-02-01,2005-02-01,2005-02-15,580.52,0.6175,581.1375,412.97,2.01,414.98,193,1,194,93,1,93
1325456,250,1,1980,2005-02-01,"16:26",2005-02-01,2005-02-08,2005-02-08,3134.55,1021.51,4156.06,3164.07,942.1,4106.17,52,22,74,48,20,62
1325457,276,1,1972,2005-02-01,"16:26",2005-02-01,2005-02-01,2005-02-01,69.41,11.5,80.91,69.32,12.26,81.58,134,23,157,71,4,73
1325459,276,1,1962,2005-02-01,"16:27",2005-03-08,2005-02-10,2005-02-10,404.67,10.5,415.17,0,4.95,4.95,95,3,98,2,2,2
1325461,276,1,1984,2005-02-01,"16:27",2005-02-03,2005-02-07,2005-02-07,897.01,34.82,931.83,860.33,23.5,883.83,173,12,185,20,3,21
1325464,300,1,1976,2005-02-01,"16:28",2005-02-01,2005-02-01,2005-02-01,1493,0,1493,1546.67,0,1546.67,60,0,60,42,0,42
1325465,208,1,1982,2005-02-01,"16:28",2005-02-04,2005-02-07,2005-02-07,25.6101,500.098,525.7081,38.6498,559.5127,598.1625,4,42,46,4,4,5
1325467,276,1,1981,2005-02-01,"16:29",2005-02-05,2005-02-07,2005-02-07,273.78,6,279.78,145.68,8.1,153.78,266,3,269,61,1,62
1325469,276,1,1980,2005-02-01,"16:30",2005-02-04,2005-02-05,2005-02-05,329.07,12,341.07,243.13,6.7,249.83,155,13,168,42,7,42
1325470,276,1,1975,2005-02-01,"16:30",2005-02-04,2005-02-04,2005-02-04,78.75,30.41,109.16,25.63,33.37,59,55,21,76,22,5,23
1325472,724,1,1979,2005-02-01,"16:31",2005-02-01,2005-02-01,2005-02-01,44.75,0,44.75,28.79,0,28.79,19,0,19,4,0,4
1325475,300,1,1976,2005-02-01,"16:31",2005-02-01,2005-02-01,2005-02-01,89.63,15,104.63,24.7,0,24.7,58,1,59,12,1,13
1325476,250,1,1983,2005-02-01,"16:31",2005-02-01,2005-02-01,2005-02-01,1076.37,9784.14,10860.51,814.429999,8876.58,9691.009999,490,783,1273,91,105,150
1325478,208,1,1976,2005-02-01,"16:32",2005-02-02,2005-02-02,2005-02-06,26.8803,0,26.8803,37.9012,0,37.9012,1,0,1,1,0,1
1325479,276,1,1972,2005-02-01,"16:32",2005-02-03,2005-02-03,2005-02-03,40,0,40,0,0,0,2,0,2,2,0,2
1325481,276,1,1981,2005-02-01,"16:34",2005-02-03,2005-02-03,2005-02-03,1787.69,128.6,1916.29,1237.24,131.05,1368.29,348,21,369,84,14,85
1325483,276,1,1952,2005-02-01,"16:35",2005-02-03,2005-02-03,2005-02-03,282.98,0,282.98,232.98,0,232.98,15,0,15,12,0,12
1325487,578,1,1963,2005-02-01,"16:37",2005-03-16,2005-03-16,2005-03-16,425.1565,0,425.1565,125.6053,0,125.6053,6,0,6,4,0,4
1325488,276,1,1972,2005-02-01,"16:38",2005-02-04,2005-02-04,2005-02-04,907.86,1278.64,2186.5,871.409999999999,1168.54,2039.95,466,228,694,170,61,190
1325489,276,1,1983,2005-02-01,"16:38",2005-02-03,2005-02-03,2005-02-03,26.84,6,32.84,18.76,1.45,20.21,27,8,35,22,5,26
1325490,792,1,1974,2005-02-01,"16:38",2005-02-01,2005-02-01,2005-02-01,11387.7115,89142.8146,100530.5261,5763.9344,77364.888,83128.8224,420,2015,2435,123,114,138
1325491,724,1,1976,2005-02-01,"16:38",2005-02-17,2005-02-18,2005-02-18,9,0,9,0,0,0,18,0,18,2,0,2
1325493,276,1,1977,2005-02-01,"16:39",2005-02-11,2005-02-11,2005-02-11,2044.5,0,2044.5,1870.79,0,1870.79,681,0,681,100,0,100
1325496,616,1,1984,2005-02-01,"16:39",2005-02-04,2005-02-04,2005-02-04,42.4681,621.9129,664.381,51.6135,559.7514,611.3649,5,31,36,3,2,3
1325497,276,1,1983,2005-02-01,"16:40",2005-02-04,2005-02-04,2005-02-04,1214.7,616.46,1831.16,1017.23,478.81,1496.04,1034,322,1356,85,47,90
1325498,276,1,1976,2005-02-01,"16:40",2005-02-01,2005-02-01,2005-02-01,251.36,3,254.36,240.36,0,240.36,153,2,155,32,2,32
1325499,276,1,1984,2005-02-01,"16:40",2005-02-08,2005-02-09,2005-02-09,321.42,59.2,380.62,229.3,43.32,272.62,221,36,257,84,14,86
1325501,276,1,1983,2005-02-01,"16:41",2005-02-04,2005-02-04,2005-02-04,381.38,306.21,687.59,350.39,245.2,595.59,404,298,702,121,62,134
1325506,276,1,1983,2005-02-01,"16:44",2006-06-02,2006-06-10,2006-06-10,10.6,4671.88,4682.48,0,4937.48,4937.48,2,84,86,2,21,21
1325510,442,1,1984,2005-02-01,"16:45",2005-02-01,2005-02-01,2005-02-01,238.78,0,238.78,204.84,0,204.84,43,0,43,24,0,24
1325511,276,1,1979,2005-02-01,"16:46",2005-02-04,2005-02-04,2005-02-04,71.4,5.5,76.9,52.57,4.4,56.97,12,3,15,6,1,6
1325512,616,1,1969,2005-02-01,"16:46",2005-02-03,2005-02-03,2005-02-03,999.8767,169.6159,1169.4926,660.7133,149.2344,809.9477,1053,149,1202,336,47,337
1325513,276,1,1976,2005-02-01,"16:47",2005-02-01,2005-02-01,2005-02-01,151.04,14,165.04,143.61,6.6,150.21,42,13,55,26,2,26
1325514,276,1,1980,2005-02-01,"16:48",2005-02-03,2005-02-03,2005-02-03,10,333.5,343.5,0,205.5,205.5,1,22,23,1,3,3
1325515,276,1,1969,2005-02-01,"16:48",2005-07-02,2005-07-02,2005-07-02,222,0,222,57,0,57,16,0,16,7,0,7
1325516,208,1,1967,2005-02-01,"16:48",2005-02-01,2005-02-02,2005-02-02,1634.5864,42.4843,1677.0707,995.8968,40.5886,1036.4854,208,6,214,131,5,131
1325517,276,1,1982,2005-02-01,"16:48",2005-11-23,2005-11-26,2005-11-26,116.96,0,116.96,79.96,0,79.96,25,0,25,16,0,16
1325520,250,1,1984,2005-02-01,"16:49",2005-02-01,2005-02-01,2005-02-01,32.25,17,49.25,0,19.25,19.25,5,4,9,1,1,1
1325521,276,0,1978,2005-02-01,"16:49",2005-02-08,2005-02-08,2005-02-08,35,0,35,0,0,0,2,0,2,2,0,2
1325522,208,1,1960,2005-02-01,"16:49",2005-02-01,2005-02-01,2005-02-01,120.9613,0,120.9613,0,0,0,2,0,2,2,0,2
1325523,208,1,1983,2005-02-01,"16:49",2005-02-01,2005-02-01,2005-02-01,80.6408,0,80.6408,66.9319,0,66.9319,3,0,3,3,0,3
1325524,276,1,1971,2005-02-01,"16:50",2005-02-05,2005-02-07,2005-02-07,2859.06,13,2872.06,2692.06,0,2692.06,765,2,767,123,1,123
1325526,208,1,1982,2005-02-01,"16:50",2005-02-01,2005-02-05,2005-02-05,1037.4069,409.4238,1446.8307,1340.6061,321.5921,1662.1982,52,32,84,37,20,47
1325527,300,0,1972,2005-02-01,"16:51",2005-02-04,2005-02-04,2005-02-04,14472.0662,884.62,15356.6862,12798.59,1121.1,13919.69,434,47,481,92,26,92
1325529,208,1,1973,2005-02-01,"16:52",2005-02-01,2005-02-01,2005-02-01,120.9612,0,120.9612,0,0,0,1,0,1,1,0,1
1325530,208,1,1981,2005-02-01,"16:52",2005-02-01,2005-02-01,2005-02-04,493.8532,40.248,534.1012,775.6985,0,775.6985,58,2,60,15,2,17
1325533,276,1,1944,2005-02-01,"16:53",2005-02-01,2005-02-01,2005-02-01,350.79,29.3,380.09,2329.49,4.6,2334.09,243,14,257,38,5,38
1325535,276,1,1958,2005-02-01,"16:54",2005-02-04,2005-02-04,2005-02-04,112.55,0,112.55,62.55,0,62.55,70,0,70,14,0,14
1325537,276,1,1975,2005-02-01,"16:54",2005-08-30,2005-09-02,2005-09-02,609.17,163.01,772.18,562.12,195.06,757.18,506,142,648,108,71,120
1325538,40,1,1969,2005-02-01,"16:54",2005-04-09,2005-04-09,2005-04-09,475.38,4578.93,5054.31,416.62,4362.14,4778.76,150,321,471,102,115,166
1325539,276,1,1980,2005-02-01,"16:55",2005-08-31,2005-09-01,2005-09-01,47.5,1,48.5,38.15,2.9,41.05,22,1,23,7,1,7
1325541,826,1,1968,2005-02-01,"16:55",2005-02-07,2005-02-07,2005-02-07,7543.3515,42685.8228,50229.1743,5481.1945,45765.6774,51246.8719,31,114,145,14,22,27
1325543,300,1,1980,2005-02-01,"16:57",2005-02-08,2005-02-08,2005-02-08,1498.15,1699.76,3197.91,1010.18,1588.71,2598.89,329,200,529,30,17,33
1325544,826,1,1981,2005-02-01,"16:57",2005-02-01,2005-02-01,2005-02-01,28.8788,0,28.8788,0,0,0,1,0,1,1,0,1
1325546,276,1,1965,2005-02-01,"16:58",2005-04-04,2005-04-04,2005-04-04,4197.05,1237.02,5434.07,4299.86,1230.21,5530.07,492,207,699,178,78,183
1325548,756,1,1969,2005-02-01,"16:59",2005-02-01,2005-02-01,2005-02-01,6858.92,448.55,7307.47,5861.23,389.96,6251.19,5507,201,5708,441,94,444
1325549,276,1,1980,2005-02-01,"16:59",2005-02-01,2005-02-01,2005-02-01,180.76,14192.46,14373.22,66.51,14761.71,14828.22,27,219,246,22,60,73
1325552,616,1,1961,2005-02-01,"17:01",2005-02-03,2005-02-05,2005-02-05,297.6058,174.7795,472.3853,174.053,170.9072,344.9602,461,296,757,107,36,107
1325555,276,1,1985,2005-02-01,"17:01",2005-02-04,2005-02-04,2005-02-04,195.99,295.13,491.12,77.74,301.38,379.12,108,101,209,39,14,48
1325558,276,1,1976,2005-02-01,"17:02",2005-02-03,2005-02-03,2005-02-03,31.65,0,31.65,21.65,0,21.65,17,0,17,10,0,10
1325560,276,1,1964,2005-02-01,"17:02",2005-02-03,2005-02-03,2005-02-03,320.97,354.9,675.87,113.47,262.76,376.23,68,105,173,29,34,51
1325561,300,1,1976,2005-02-01,"17:03",2005-02-02,2005-02-02,2005-02-02,101.5,14,115.5,0,0,0,11,3,14,8,2,8
1325567,276,1,1980,2005-02-01,"17:04",2005-02-04,2005-02-04,2005-02-04,97.7,2,99.7,84.7,0,84.7,78,2,80,25,1,26
1325569,208,1,1974,2005-02-01,"17:05",2005-02-01,2005-02-01,2005-02-01,834.8808,180.4943,1015.3751,792.4655,166.1226,958.5881,326,39,365,131,21,136
1325572,276,1,1985,2005-02-01,"17:06",2005-12-08,2005-12-11,2005-12-11,38.62,19,57.62,9.57,5.05,14.62,10,6,16,5,2,5
1325573,276,1,1976,2005-02-01,"17:06",2005-10-29,2005-10-29,2005-10-29,64.61,87.47,152.08,12.1,61.28,73.38,18,35,53,9,13,18
1325574,578,1,1984,2005-02-01,"17:07",2005-02-01,2005-02-01,2005-02-01,322.5788,0,322.5788,141.7361,0,141.7361,4,0,4,2,0,2
1325575,276,1,1974,2005-02-01,"17:08",2005-02-04,2005-02-04,2005-02-04,250.25,19.74,269.99,153.53,16.6,170.13,273,10,283,15,2,16
1325577,792,1,1970,2005-02-01,"17:08",2005-02-03,2005-02-03,2005-02-03,842.8777,0,842.8777,665.3039,0,665.3039,637,0,637,52,0,52
1325582,276,1,1968,2005-02-01,"17:10",2005-02-07,2005-02-11,2005-02-11,946.53,268.62,1215.15,189.62,265.53,455.15,428,16,444,25,8,29
1325583,380,1,1966,2005-02-01,"17:11",2005-08-24,2005-08-24,2005-08-24,479.14,132.89,612.03,396.43,105.6,502.03,307,58,365,38,15,38
1325586,756,1,1973,2005-02-01,"17:13",2005-04-27,2005-04-27,2005-04-27,634.5184,710.8569,1345.3753,468.988698,720.187,1189.175698,726,21,747,154,16,160
1325587,276,1,1977,2005-02-01,"17:13",2005-02-08,2005-02-08,2005-02-08,1862.71,8633.54,10496.25,898.21,8328.04,9226.25,76,324,400,48,65,86
1325590,724,1,1974,2005-02-01,"17:14",2005-09-09,2005-08-26,2005-08-26,1450.2,131.88,1582.08,1261.31,88.4,1349.71,123,21,144,30,8,31
1325591,276,1,1984,2005-02-01,"17:14",2005-02-05,2005-02-08,2005-02-08,150.65,21.99,172.64,124.25,18.39,142.64,165,25,190,36,9,38
1325593,276,1,1966,2005-02-01,"17:16",2005-02-04,2005-02-04,2005-02-04,4015.7,814,4829.7,3711.72,691.94,4403.66,701,183,884,87,20,95
1325594,276,1,1985,2005-02-01,"17:16",2005-02-01,2005-02-05,2005-02-05,993.26,210.13,1203.39,650.57,223.72,874.29,798,65,863,160,31,168
1325595,276,1,1972,2005-02-01,"17:16",2005-04-27,2005-05-03,2005-05-03,607.81,928.02,1535.83,231.55,711.28,942.83,14,15,29,8,8,13
1325596,792,1,1958,2005-02-01,"17:16",2005-06-01,2005-06-03,2005-06-03,20.5842,1.1955,21.7797,18.0739,2.5105,20.5844,20,1,21,12,1,12
1325597,276,1,1985,2005-02-01,"17:17",2005-02-01,2005-02-01,2005-02-01,244.17,61.48,305.65,163.73,49.97,213.7,42,12,54,23,10,31
1325598,276,1,1958,2005-02-01,"17:17",2006-02-06,2006-02-06,2006-02-06,71.5,68.2,139.7,47.77,61.86,109.63,41,29,70,10,6,12
1325599,40,1,1977,2005-02-01,"17:17",2006-02-09,2006-02-09,2006-02-09,1733.01,30,1763.01,1453.01,75,1528.01,175,4,179,24,1,24
1325602,792,1,1982,2005-02-01,"17:18",2005-12-27,2005-12-28,2005-12-28,697.9226,210.7382,908.6608,790.3137,184.1009,974.4146,162,72,234,70,28,81
1325603,276,1,1980,2005-02-01,"17:18",2005-02-04,2005-02-04,2005-02-04,289.47,30,319.47,101.47,18,119.47,160,17,177,52,5,54
1325606,276,1,1980,2005-02-01,"17:19",2005-02-04,2005-02-04,2005-02-04,40,41,81,0,21,21,10,9,19,2,3,4
1325607,792,0,1958,2005-02-01,"17:20",2006-04-21,2006-04-21,2006-04-21,261.8376,0,261.8376,176.3358,0,176.3358,47,0,47,25,0,25
1325608,276,1,1979,2005-02-01,"17:20",2005-02-04,2005-02-04,2005-02-04,164.03,0,164.03,67.03,0,67.03,24,0,24,10,0,10
1325611,380,1,1980,2005-02-01,"17:21",2005-02-01,2005-02-04,2005-02-04,462.1,331.24,793.34,326.63,316.54,643.17,160,134,294,75,28,88
1325614,276,1,1983,2005-02-01,"17:21",2005-02-12,2005-02-12,2005-02-12,281,25.86,306.86,41.06,0,41.06,131,15,146,55,7,56
1325616,276,1,1981,2005-02-01,"17:23",2005-02-03,2005-02-03,2005-02-03,102.69,4.52,107.21,222.58,2.32,224.9,104,6,110,16,2,17
1325619,250,1,1964,2005-02-01,"17:25",2005-02-01,2005-02-01,2005-02-01,1295,226,1521,609.3,203.86,813.16,1675,204,1879,73,35,85
1325620,616,1,1983,2005-02-01,"17:25",2005-02-25,2005-02-25,2005-02-25,3747.8553,2894.1383,6641.9936,2508.0686,2993.9492,5502.0178,20,62,82,11,12,20
1325623,276,1,1965,2005-02-01,"17:26",2005-02-01,2005-02-01,2005-02-01,157.08,65.99,223.07,86.81,56.26,143.07,74,39,113,14,11,18
1325625,276,1,1984,2005-02-01,"17:27",2005-02-03,2005-02-03,2005-02-03,195.33,0,195.33,180.33,0,180.33,47,0,47,43,0,43
1325626,616,1,1963,2005-02-01,"17:27",2005-02-07,2005-02-07,2005-02-07,566.978,4.3389,571.3169,314.662,4.3389,319.0009,180,2,182,102,1,102
1325627,276,1,1984,2005-02-01,"17:28",2005-02-21,2005-02-21,2005-02-21,295.24,23,318.24,92.64,17.6,110.24,125,13,138,44,5,44
1325628,250,1,1971,2005-02-01,"17:29",2005-02-01,2005-02-01,2005-02-01,12,302.07,314.07,0,181.25,181.25,3,31,34,2,4,5
